Date,Open,High,Low,Close,Volume,Log_Return,MA_5,MA_10,MA_20,Volatility,Return_1,Return_3,Return_5,Momentum_5,Close_lag1,Close_lag2
2023-02-13,1080.001953125,1084.524658203125,1067.7030029296875,1072.2257080078125,10352493,-0.0057081619079023815,1077.5006103515625,1076.9121948242187,1097.7523681640625,8.034818303345437,-0.008268121515583194,0.019773722423908298,-0.007563997997437157,5.491943359375,1078.3636474609375,1087.316650390625
2023-02-14,1075.2716064453125,1099.2464599609375,1072.3641357421875,1097.4927978515625,14321920,0.023291714622485672,1084.1646728515625,1078.0313354492187,1096.2294189453125,10.021666494651228,-0.0057081619079023815,0.0017416619268892945,-0.0024039354432642914,33.3203125,1072.2257080078125,1078.3636474609375
2023-02-15,1096.5235595703125,1124.7674560546875,1095.13916015625,1122.344482421875,33503591,0.022391481685693278,1091.5486572265625,1082.2794311523437,1095.1483520507813,17.268272440068404,0.023291714622485672,-0.008268121515583194,0.019773722423908298,36.919921875,1097.4927978515625,1072.2257080078125
2023-02-16,1130.4207763671875,1137.0433349609375,1119.16015625,1121.4676513671875,17264487,-0.0007815548245917657,1098.378857421875,1087.0374877929687,1094.1180541992187,20.876976145017043,0.022391481685693278,-0.0057081619079023815,0.0017416619268892945,34.1510009765625,1122.344482421875,1097.4927978515625
2023-02-17,1116.82958984375,1129.5208740234375,1112.491455078125,1126.15185546875,11809520,0.004168152900493169,1107.9364990234376,1092.1693603515625,1093.3831115722655,23.66492820783288,-0.0007815548245917657,0.023291714622485672,-0.008268121515583194,47.7882080078125,1121.4676513671875,1122.344482421875
2023-02-20,1128.3670654296875,1130.5592041015625,1112.2607421875,1114.2452392578125,8836937,-0.010629123147692474,1116.3404052734375,1096.9205078125,1092.7312438964843,22.742276643808705,0.004168152900493169,0.022391481685693278,-0.0057081619079023815,42.01953125,1126.15185546875,1121.4676513671875
2023-02-21,1118.6756591796875,1129.19775390625,1113.299072265625,1123.3367919921875,13311592,0.008126274378695985,1121.5092041015625,1102.8369384765624,1092.8189331054687,20.897224428205227,-0.010629123147692474,-0.0007815548245917657,0.023291714622485672,25.843994140625,1114.2452392578125,1126.15185546875
2023-02-22,1119.5755615234375,1121.444580078125,1096.085205078125,1097.8619384765625,11024335,-0.02293893852708418,1116.6126953125,1104.0806762695313,1091.9640014648437,20.10068208373404,0.008126274378695985,0.004168152900493169,0.022391481685693278,-24.4825439453125,1123.3367919921875,1114.2452392578125
2023-02-23,1097.4466552734375,1105.1767578125,1089.7626953125,1092.600830078125,9851910,-0.004803659382570507,1110.8393310546876,1104.6090942382812,1091.6167236328124,19.675983192982688,-0.02293893852708418,-0.010629123147692474,-0.0007815548245917657,-28.8668212890625,1097.8619384765625,1123.3367919921875
2023-02-24,1094.6776123046875,1105.8228759765625,1092.8316650390625,1100.0771484375,9434053,0.006819375581604403,1105.6243896484375,1106.7804443359375,1092.6862487792969,17.540005939526797,-0.004803659382570507,0.008126274378695985,0.004168152900493169,-26.07470703125,1092.600830078125,1097.8619384765625
2023-02-27,1099.2926025390625,1102.8231201171875,1085.3092041015625,1092.7623291015625,11199715,-0.006671574953545744,1101.3278076171875,1108.8341064453125,1092.8731506347656,13.86109161426263,0.006819375581604403,-0.02293893852708418,-0.010629123147692474,-21.48291015625,1100.0771484375,1092.600830078125
2023-02-28,1087.3397216796875,1092.3701171875,1067.7491455078125,1071.8564453125,21994038,-0.019316596607908267,1091.03173828125,1106.2704711914062,1092.1509033203124,17.957259849538453,-0.006671574953545744,-0.004803659382570507,0.008126274378695985,-51.4803466796875,1092.7623291015625,1100.0771484375
2023-03-01,1081.755615234375,1082.4478759765625,1072.179443359375,1081.70947265625,11551145,0.00915049408258823,1087.8012451171876,1102.2069702148438,1092.2432006835938,18.50500545460951,-0.019316596607908267,0.006819375581604403,-0.02293893852708418,-16.1524658203125,1071.8564453125,1092.7623291015625
2023-03-02,1078.525146484375,1085.2861328125,1071.41796875,1073.4716796875,9333535,-0.00764467810843791,1083.9754150390625,1097.407373046875,1092.222430419922,19.166808101991478,0.00915049408258823,-0.006671574953545744,-0.004803659382570507,-19.129150390625,1081.70947265625,1071.8564453125
2023-03-03,1084.13232421875,1104.5767822265625,1080.625,1100.8616943359375,14643807,0.02519527492556018,1084.13232421875,1094.8783569335938,1093.523858642578,16.425003420332352,-0.00764467810843791,-0.019316596607908267,0.006819375581604403,0.7845458984375,1073.4716796875,1081.70947265625
2023-03-06,1107.599609375,1118.9525146484375,1107.599609375,1111.6146240234375,10171916,0.009720343005778882,1087.902783203125,1094.6152954101562,1095.7679016113282,16.098174940424794,0.02519527492556018,0.00915049408258823,-0.006671574953545744,18.852294921875,1100.8616943359375,1073.4716796875
2023-03-08,1111.6146240234375,1116.3681640625,1100.6771240234375,1115.606689453125,15782657,0.0035847984038472965,1096.65283203125,1093.84228515625,1098.3396118164062,14.68975431736847,0.009720343005778882,-0.00764467810843791,-0.019316596607908267,43.750244140625,1111.6146240234375,1100.8616943359375
2023-03-09,1114.983642578125,1115.39892578125,1086.8782958984375,1088.79345703125,16235128,-0.024328210038396355,1098.06962890625,1092.9354370117187,1098.508056640625,14.693949072812714,0.0035847984038472965,0.02519527492556018,0.00915049408258823,7.083984375,1115.606689453125,1111.6146240234375
2023-03-10,1080.6019287109375,1081.755615234375,1068.3951416015625,1071.9256591796875,13334091,-0.015613450533853247,1097.7604248046875,1090.867919921875,1097.738507080078,16.13058443445285,-0.024328210038396355,0.009720343005778882,-0.00764467810843791,-1.5460205078125,1088.79345703125,1115.606689453125
2023-03-13,1074.8331298828125,1081.755615234375,1049.912109375,1054.29638671875,12771592,-0.016583100054004492,1088.44736328125,1086.28984375,1096.5351440429688,19.39312915096075,-0.015613450533853247,0.0035847984038472965,0.02519527492556018,-46.5653076171875,1071.9256591796875,1088.79345703125
2023-03-14,1052.2196044921875,1063.7340087890625,1047.166259765625,1050.3505859375,16027522,-0.0037496126006338055,1076.1945556640626,1082.0486694335937,1095.441387939453,22.24785311504713,-0.016583100054004492,-0.024328210038396355,0.009720343005778882,-61.2640380859375,1054.29638671875,1071.9256591796875
2023-03-15,1054.11181640625,1060.6650390625,1027.9447021484375,1032.398193359375,21728555,-0.01723956089085893,1059.5528564453125,1078.1028442382812,1092.1866577148437,27.20354488991963,-0.0037496126006338055,-0.015613450533853247,0.0035847984038472965,-83.20849609375,1050.3505859375,1054.29638671875
2023-03-16,1035.1441650390625,1040.2205810546875,1016.31494140625,1027.25244140625,18363159,-0.004996733497008876,1047.2446533203124,1072.6571411132813,1087.4320556640625,31.51101141854879,-0.01723956089085893,-0.016583100054004492,-0.024328210038396355,-61.541015625,1032.398193359375,1050.3505859375
2023-03-17,1035.9517822265625,1039.2745361328125,1021.1607055664062,1025.9603271484375,34014213,-0.0012586269169720453,1038.0515869140625,1067.906005859375,1082.656689453125,34.786157312210314,-0.004996733497008876,-0.0037496126006338055,-0.015613450533853247,-45.96533203125,1027.25244140625,1032.398193359375
2023-03-20,1022.22216796875,1024.5296630859375,1006.0696411132812,1015.8765258789062,19524589,-0.00987726638010277,1030.3676147460938,1059.407489013672,1077.1429229736327,36.19305053499088,-0.0012586269169720453,-0.01723956089085893,-0.016583100054004492,-38.41986083984375,1025.9603271484375,1027.25244140625
2023-03-21,1024.0450439453125,1049.45068359375,1023.1451416015625,1047.4661865234375,21400360,0.03062228000036543,1029.7907348632812,1052.9926452636719,1073.803970336914,31.260446643432633,-0.00987726638010277,-0.004996733497008876,-0.0037496126006338055,-2.8843994140625,1015.8765258789062,1025.9603271484375
2023-03-22,1054.527099609375,1057.5037841796875,1047.6046142578125,1050.6505126953125,10920094,0.0030354161120075876,1033.4411987304688,1046.4970275878907,1070.1696563720702,22.256026111375522,0.03062228000036543,-0.0012586269169720453,-0.01723956089085893,18.2523193359375,1047.4661865234375,1015.8765258789062
2023-03-23,1046.681640625,1047.5584716796875,1035.167236328125,1037.359375,16249370,-0.012731086469219624,1035.4625854492188,1041.3536193847656,1067.1445281982421,16.626413243699517,0.0030354161120075876,-0.00987726638010277,-0.004996733497008876,10.10693359375,1050.6505126953125,1047.4661865234375
2023-03-24,1036.1824951171875,1038.3746337890625,1014.3766479492188,1016.8225708007812,12375945,-0.019995783244176932,1033.6350341796874,1035.843310546875,1063.355615234375,14.342734314979205,-0.012731086469219624,0.03062228000036543,-0.0012586269169720453,-9.13775634765625,1037.359375,1050.6505126953125
2023-03-27,1023.3759155273438,1040.2205810546875,1015.3919677734375,1032.62890625,14054323,0.01542524820519056,1036.9855102539063,1033.6765625,1059.983203125,12.798848266166548,-0.019995783244176932,0.0030354161120075876,-0.00987726638010277,16.75238037109375,1016.8225708007812,1037.359375
2023-03-28,1036.067138671875,1041.3743896484375,1032.3751220703125,1037.45166015625,12576424,0.004659492688379219,1034.9826049804688,1032.386669921875,1057.2176696777344,11.517545690294234,0.01542524820519056,-0.012731086469219624,0.03062228000036543,-10.0145263671875,1032.62890625,1016.8225708007812
2023-03-29,1033.298095703125,1035.974853515625,1020.4223022460938,1031.313720703125,18804065,-0.005933932886192934,1031.1152465820312,1032.27822265625,1055.1905334472656,11.522529659055538,0.004659492688379219,-0.019995783244176932,0.0030354161120075876,-19.3367919921875,1037.45166015625,1032.62890625
2023-03-31,1040.68212890625,1081.5018310546875,1040.543701171875,1075.7791748046875,28171201,0.04221176627021419,1038.7992065429687,1037.1308959960938,1054.8940185546876,17.721638320644633,-0.005933932886192934,0.01542524820519056,-0.012731086469219624,38.4197998046875,1031.313720703125,1037.45166015625
2023-04-03,1082.2171630859375,1084.0631103515625,1068.3720703125,1075.9637451171875,10293043,0.0001715542421391081,1050.62744140625,1042.1312377929687,1055.018621826172,20.975336216442273,0.04221176627021419,0.004659492688379219,-0.019995783244176932,59.14117431640625,1075.7791748046875,1031.313720703125
2023-04-05,1083.6015625,1083.6015625,1065.3955078125,1073.37939453125,16262928,-0.002404782915954178,1058.7775390625,1047.881524658203,1053.6445068359376,20.859748523198864,0.0001715542421391081,-0.005933932886192934,0.01542524820519056,40.75048828125,1075.9637451171875,1075.7791748046875
2023-04-06,1069.8258056640625,1086.37060546875,1069.8258056640625,1080.5787353515625,18435046,0.006684779550469928,1067.4029541015625,1051.1927795410156,1052.0927124023438,23.274814639266708,-0.002404782915954178,0.04221176627021419,0.004659492688379219,43.1270751953125,1073.37939453125,1075.9637451171875
2023-04-10,1084.524658203125,1084.709228515625,1071.3948974609375,1072.9178466796875,12961408,-0.007114867098284639,1075.723779296875,1053.4195129394532,1049.958270263672,24.261432679599462,0.006684779550469928,0.0001715542421391081,-0.005933932886192934,41.6041259765625,1080.5787353515625,1073.37939453125
2023-04-11,1077.140625,1080.37109375,1072.5487060546875,1078.22509765625,10542367,0.004934364551573968,1076.2129638671875,1057.506085205078,1049.4298522949218,24.69354912317225,-0.007114867098284639,-0.002404782915954178,0.04221176627021419,2.4459228515625,1072.9178466796875,1080.5787353515625
2023-04-12,1078.22509765625,1092.7392578125,1075.3177490234375,1082.9786376953125,18179087,0.0043989815738325125,1077.6159423828126,1064.1216918945313,1049.9825012207032,21.19743795334777,0.004934364551573968,0.006684779550469928,0.0001715542421391081,7.014892578125,1078.22509765625,1072.9178466796875
2023-04-13,1085.9090576171875,1091.8162841796875,1080.8326416015625,1087.0628662109375,12378208,0.003764198362832346,1080.35263671875,1069.565087890625,1051.6208251953126,19.096767363831052,0.0043989815738325125,-0.007114867098284639,-0.002404782915954178,13.6834716796875,1082.9786376953125,1078.22509765625
2023-04-17,1119.114013671875,1119.114013671875,1084.086181640625,1092.5777587890625,17929479,0.005060379480349965,1082.75244140625,1075.0776977539062,1053.7321838378907,16.588486032706857,0.003764198362832346,0.004934364551573968,0.006684779550469928,11.9990234375,1087.0628662109375,1082.9786376953125
2023-04-18,1096.985107421875,1096.985107421875,1073.4486083984375,1080.0711669921875,10405576,-0.011512886219483947,1084.18310546875,1079.9534423828125,1056.1158325195313,6.222905810926201,0.005060379480349965,0.0043989815738325125,-0.007114867098284639,7.1533203125,1092.5777587890625,1087.0628662109375
2023-04-19,1079.47119140625,1088.17041015625,1076.3099365234375,1085.4476318359375,12273475,0.004965531487164564,1085.6276123046875,1080.9202880859375,1059.0255920410157,6.253307679242311,-0.011512886219483947,0.003764198362832346,0.004934364551573968,7.2225341796875,1080.0711669921875,1092.5777587890625
2023-04-20,1086.416748046875,1088.6781005859375,1076.2637939453125,1082.70166015625,7007330,-0.0025330111335433703,1085.572216796875,1081.5940795898437,1061.8626586914063,6.018496773612734,0.004965531487164564,0.005060379480349965,0.0043989815738325125,-0.2769775390625,1085.4476318359375,1080.0711669921875
2023-04-21,1084.8245849609375,1089.60107421875,1078.2481689453125,1084.0631103515625,7647317,0.0012566665223761454,1084.972265625,1082.662451171875,1065.271987915039,5.304103386827182,-0.0025330111335433703,-0.011512886219483947,0.003764198362832346,-2.999755859375,1082.70166015625,1085.4476318359375
2023-04-24,1096.0621337890625,1098.784912109375,1083.6015625,1088.2166748046875,12936186,0.0038241570384974664,1084.100048828125,1083.4262451171876,1067.3095123291016,5.516393057443066,0.0012566665223761454,0.004965531487164564,0.005060379480349965,-4.361083984375,1084.0631103515625,1082.70166015625
2023-04-25,1091.9085693359375,1098.646484375,1084.75537109375,1096.546630859375,9236126,0.0076255367323366345,1087.3951416015625,1085.7891235351562,1069.6043182373046,5.5753572023015945,0.0038241570384974664,-0.0025330111335433703,-0.011512886219483947,16.4754638671875,1088.2166748046875,1084.0631103515625
2023-04-26,1097.9080810546875,1101.184814453125,1086.3936767578125,1090.1087646484375,8617834,-0.0058883396310050445,1088.3273681640626,1086.977490234375,1072.2417877197265,5.023103612663074,0.0076255367323366345,0.0012566665223761454,0.004965531487164564,4.6611328125,1096.546630859375,1088.2166748046875
2023-04-27,1096.0621337890625,1100.215576171875,1090.985595703125,1097.0081787109375,9167125,0.0063091614462248355,1091.188671875,1088.3804443359375,1076.2510681152344,5.696248440915284,-0.0058883396310050445,0.0038241570384974664,-0.0025330111335433703,14.3065185546875,1090.1087646484375,1096.546630859375
2023-04-28,1099.2926025390625,1118.6295166015625,1099.17724609375,1117.060302734375,15565210,0.018113868172912384,1097.7881103515624,1091.3801879882812,1080.472637939453,10.660617360415694,0.0063091614462248355,0.0076255367323366345,0.0012566665223761454,32.9971923828125,1097.0081787109375,1090.1087646484375
2023-05-02,1124.305908203125,1128.736328125,1120.5677490234375,1126.544189453125,12981805,0.008454202368511526,1105.45361328125,1094.7768310546876,1084.927264404297,15.429192549398273,0.018113868172912384,-0.0058883396310050445,0.0038241570384974664,38.3275146484375,1117.060302734375,1097.0081787109375
2023-05-03,1128.3670654296875,1128.3670654296875,1113.6221923828125,1116.875732421875,7061872,-0.008619444622555775,1109.51943359375,1098.4572875976562,1089.2053649902343,15.913610970236645,0.008454202368511526,0.0063091614462248355,0.0076255367323366345,20.3291015625,1126.544189453125,1117.060302734375
2023-05-04,1117.3603515625,1131.9898681640625,1114.3375244140625,1129.7515869140625,8635233,0.01146251125857847,1117.447998046875,1102.8876831054688,1091.903985595703,17.928825673008525,-0.008619444622555775,0.018113868172912384,-0.0058883396310050445,39.642822265625,1116.875732421875,1126.544189453125
2023-05-05,1126.5211181640625,1135.91259765625,1124.213623046875,1126.8671875,8746585,-0.0025563919059750284,1123.4197998046875,1107.3042358398438,1094.4491577148438,17.843351821597828,0.01146251125857847,0.008454202368511526,0.0063091614462248355,29.8590087890625,1129.7515869140625,1116.875732421875
2023-05-08,1130.674560546875,1146.2041015625,1127.974853515625,1140.781494140625,9153782,0.012272166658295171,1128.1640380859376,1112.97607421875,1097.8192626953125,18.63195057920843,-0.0025563919059750284,-0.008619444622555775,0.018113868172912384,23.72119140625,1126.8671875,1129.7515869140625
2023-05-09,1142.2120361328125,1147.6578369140625,1136.7894287109375,1144.3118896484375,6464721,0.003089937892072237,1131.717578125,1118.585595703125,1101.0059204101562,18.792978588162423,0.012272166658295171,0.01146251125857847,0.008454202368511526,17.7677001953125,1140.781494140625,1126.8671875
2023-05-10,1149.1346435546875,1153.680419921875,1145.0733642578125,1152.1805419921875,10872255,0.006852783861506605,1138.7785400390626,1124.1489868164062,1104.9690551757812,19.75397466594069,0.003089937892072237,-0.0025563919059750284,-0.008619444622555775,35.3048095703125,1144.3118896484375,1140.781494140625
2023-05-11,1153.2650146484375,1158.1337890625,1142.9273681640625,1144.6580810546875,10557860,-0.0065502972292478855,1141.7598388671875,1129.6039184570313,1108.290704345703,16.58747541274113,0.006852783861506605,0.012272166658295171,0.01146251125857847,14.906494140625,1152.1805419921875,1144.3118896484375
2023-05-12,1139.812255859375,1147.9346923828125,1133.67431640625,1146.527099609375,6955341,0.0016314866079197596,1145.6918212890625,1134.555810546875,1111.4681274414063,12.714814295580576,-0.0065502972292478855,0.003089937892072237,-0.0025563919059750284,19.659912109375,1144.6580810546875,1152.1805419921875
2023-05-15,1149.0885009765625,1155.849365234375,1141.3582763671875,1148.7884521484375,6833343,0.0019704073097691855,1147.293212890625,1137.7286254882813,1114.5544067382812,11.788913200107384,0.0016314866079197596,0.006852783861506605,0.012272166658295171,8.0069580078125,1146.527099609375,1144.6580810546875
2023-05-16,1150.9805908203125,1153.56494140625,1130.7437744140625,1132.4283447265625,8717229,-0.01434356255341384,1144.91650390625,1138.317041015625,1116.5469360351562,11.305580275821187,0.0019704073097691855,-0.0065502972292478855,0.003089937892072237,-11.883544921875,1148.7884521484375,1146.527099609375
2023-05-17,1136.674072265625,1137.5970458984375,1120.983154296875,1125.736572265625,8798967,-0.005926752292291945,1139.6277099609374,1139.203125,1118.8302062988282,9.66685252603488,-0.01434356255341384,0.0016314866079197596,0.006852783861506605,-26.4439697265625,1132.4283447265625,1148.7884521484375
2023-05-18,1130.4669189453125,1133.9051513671875,1120.1292724609375,1123.313720703125,10525531,-0.002154556087373349,1135.358837890625,1138.5593383789062,1120.7235107421875,10.541080086054924,-0.005926752292291945,0.0019704073097691855,-0.0065502972292478855,-21.3443603515625,1125.736572265625,1132.4283447265625
2023-05-19,1123.313720703125,1128.8055419921875,1116.298828125,1126.95947265625,8050447,0.0032402778060316383,1131.4453125,1138.5685668945312,1122.9364013671875,10.52974076592979,-0.002154556087373349,-0.01434356255341384,0.0016314866079197596,-19.567626953125,1123.313720703125,1125.736572265625
2023-05-22,1123.7520751953125,1138.05859375,1122.5291748046875,1132.9820556640625,7434906,0.00532986998960068,1128.284033203125,1137.788623046875,1125.3823486328124,10.63593438436082,0.0032402778060316383,-0.005926752292291945,0.0019704073097691855,-15.806396484375,1126.95947265625,1123.313720703125
2023-05-23,1135.589599609375,1138.9815673828125,1131.34375,1132.7744140625,6092034,-0.00018328677853789415,1128.3532470703126,1136.6348754882813,1127.6102355957032,10.474232150855912,0.00532986998960068,-0.002154556087373349,-0.01434356255341384,0.3460693359375,1132.9820556640625,1126.95947265625
2023-05-24,1128.782470703125,1137.1356201171875,1123.0367431640625,1126.1749267578125,8112254,-0.005842987234141794,1128.44091796875,1134.0343139648437,1129.091650390625,9.354140083833475,-0.00018328677853789415,0.0032402778060316383,-0.005926752292291945,0.4383544921875,1132.7744140625,1132.9820556640625
2023-05-25,1123.2445068359375,1130.213134765625,1115.0067138671875,1126.0364990234375,11487863,-0.0001229260565546289,1128.9854736328125,1132.1721557617188,1130.888037109375,8.84385357996636,-0.005842987234141794,0.00532986998960068,-0.002154556087373349,2.7227783203125,1126.1749267578125,1132.7744140625
2023-05-26,1134.3665771484375,1157.903076171875,1131.020751953125,1156.7493896484375,12626260,0.026909877205963606,1134.94345703125,1133.194384765625,1133.87509765625,11.012367827854884,-0.0001229260565546289,-0.00018328677853789415,0.0032402778060316383,29.7899169921875,1126.0364990234375,1126.1749267578125
2023-05-29,1163.4410400390625,1167.5946044921875,1157.0723876953125,1163.2564697265625,10010304,0.00560955233371845,1140.99833984375,1134.6411865234375,1136.1849060058594,13.868717268164435,0.026909877205963606,-0.005842987234141794,0.00532986998960068,30.2744140625,1156.7493896484375,1126.0364990234375
2023-05-30,1163.2564697265625,1171.148193359375,1160.3720703125,1162.95654296875,11342504,-0.0002578669776479526,1147.034765625,1137.6940063476563,1138.0055236816406,16.447686500586233,0.00560955233371845,-0.0001229260565546289,-0.00018328677853789415,30.18212890625,1163.2564697265625,1156.7493896484375
2023-05-31,1153.7496337890625,1158.29541015625,1135.7510986328125,1139.8583984375,27107927,-0.020061463722914088,1149.7714599609376,1139.1061889648438,1139.1546569824218,15.904224759630651,-0.0002578669776479526,0.026909877205963606,-0.005842987234141794,13.6834716796875,1162.95654296875,1163.2564697265625
2023-06-01,1144.5888671875,1146.781005859375,1134.3665771484375,1136.7894287109375,14592692,-0.0026960442005176505,1151.9220458984375,1140.453759765625,1139.5065490722657,14.96033697068905,-0.020061463722914088,0.00560955233371845,-0.0001229260565546289,10.7529296875,1139.8583984375,1162.95654296875
2023-06-02,1140.3660888671875,1145.8348388671875,1131.1361083984375,1133.0743408203125,15800644,-0.0032734045609357294,1147.1870361328124,1141.0652465820312,1139.8169067382812,14.464231817382696,-0.0026960442005176505,-0.0002578669776479526,0.026909877205963606,-23.675048828125,1136.7894287109375,1139.8583984375
2023-06-05,1138.6124267578125,1146.250244140625,1134.57421875,1143.25048828125,10908682,0.008940916622130328,1143.18583984375,1142.09208984375,1139.9403564453125,14.188490067771017,-0.0032734045609357294,-0.020061463722914088,0.00560955233371845,-20.0059814453125,1133.0743408203125,1136.7894287109375
2023-06-06,1146.11181640625,1148.0731201171875,1136.212646484375,1144.2196044921875,7493309,0.0008473258487456825,1139.4384521484376,1143.2366088867188,1139.9357421875,13.809929003947872,0.008940916622130328,-0.0026960442005176505,-0.0002578669776479526,-18.7369384765625,1143.25048828125,1133.0743408203125
2023-06-07,1147.7501220703125,1153.7496337890625,1141.1044921875,1152.8958740234375,10312545,0.007554091965452202,1142.045947265625,1145.9087036132812,1139.9715087890625,12.680811205575177,0.0008473258487456825,-0.0032734045609357294,-0.020061463722914088,13.0374755859375,1144.2196044921875,1143.25048828125
2023-06-08,1156.5185546875,1161.52587890625,1149.5960693359375,1153.5880126953125,12071109,0.0006001678109578704,1145.4056640625,1148.6638549804688,1140.4180053710938,10.725801900290385,0.007554091965452202,0.008940916622130328,-0.0026960442005176505,16.798583984375,1152.8958740234375,1144.2196044921875
2023-06-09,1156.9801025390625,1157.6954345703125,1143.5965576171875,1145.4195556640625,5877018,-0.007106102230351877,1147.87470703125,1147.5308715820313,1140.3626281738282,10.369284401617564,0.0006001678109578704,0.0008473258487456825,-0.0032734045609357294,12.34521484375,1153.5880126953125,1152.8958740234375
2023-06-12,1142.44287109375,1148.765380859375,1137.5970458984375,1146.434814453125,6391969,0.000885971524814533,1148.511572265625,1145.8487060546875,1140.2449462890625,8.776918129246353,-0.007106102230351877,0.007554091965452202,0.008940916622130328,3.184326171875,1145.4195556640625,1153.5880126953125
2023-06-13,1151.442138671875,1164.57177734375,1147.4039306640625,1163.371826171875,11248016,0.014665569823876701,1152.3420166015626,1145.890234375,1141.7921203613282,8.867374880092013,0.000885971524814533,0.0006001678109578704,0.0008473258487456825,19.1522216796875,1146.434814453125,1145.4195556640625
2023-06-14,1163.4410400390625,1179.132080078125,1161.5950927734375,1177.6783447265625,13277380,0.012222460530393883,1157.2985107421875,1149.6722290039063,1144.389208984375,13.075588436268314,0.014665569823876701,-0.007106102230351877,0.007554091965452202,24.782470703125,1163.371826171875,1146.434814453125
2023-06-15,1177.6552734375,1182.616455078125,1170.1328125,1178.00146484375,11813494,0.00027433280015489814,1162.181201171875,1153.7934326171876,1147.1235961914062,14.927509966693615,0.012222460530393883,0.000885971524814533,0.0006001678109578704,24.4134521484375,1177.6783447265625,1163.371826171875
2023-06-16,1181.5318603515625,1191.7772216796875,1181.5318603515625,1189.4697265625,24171579,0.00968827115078923,1170.9912353515624,1159.4329711914063,1150.2491088867187,16.769510082737774,0.00027433280015489814,0.014665569823876701,-0.007106102230351877,44.0501708984375,1178.00146484375,1177.6783447265625
2023-06-19,1192.515625,1192.515625,1173.4326171875,1177.6552734375,6798554,-0.009982194627088985,1177.2353271484376,1162.8734497070313,1152.4827697753906,16.60909669622501,0.00968827115078923,0.012222460530393883,0.000885971524814533,31.220458984375,1189.4697265625,1178.00146484375
2023-06-20,1175.6939697265625,1183.2855224609375,1169.902099609375,1180.1011962890625,6921096,0.0020747891144753602,1180.581201171875,1166.4616088867188,1154.8491088867188,15.995969233905278,-0.009982194627088985,0.00027433280015489814,0.014665569823876701,16.7293701171875,1177.6552734375,1189.4697265625
